SMILES,REWARD
N=C(N)NN=Cc1cc(Br)cc(C=NNC(=O)CCN2CCCC3(CCN(C(=O)c4ccnc(NNC(N)=O)c4)C3)C2=O)c1O,10.77
N=C(NN=Cc1ccc(NC(=O)NN)cc1)C(=N)NN=Cc1cc(Br)cc(Br)c1O,9.39
N=C(N)Nc1cccc(CN(Cc2ccc(N=Nc3c(N)ccc4ccccc34)cc2)NC(=O)c2ccccc2C2=NCCN2)c1,9.51
CC(Nn1nnc2ccccc21)c1ccc(C(=O)NC(NC(=O)c2ccccc2C(=O)NN=C(N)N)c2cccc(-c3nn[nH]n3)c2)cc1,11.19
N=C(N)C(=NNc1ccc(NC(=O)OC2COC3C(Nc4nccc(-c5cccc(-n6cnnn6)c5)n4)COC23)cc1)C(=N)N,10.19
O=C(COC(=O)c1ccccc1C(=O)NNC(=O)NNC(=O)N=Nc1ccccc1I)NNC(=O)N=NC(=O)NNC(=O)N=Nc1ccccc1Br,10.89
CN1C(=O)COc2ccc(NC(=S)NNC(=O)NNC(=O)NNC(=O)N=NC(=O)NNc3cc(NC(=N)NC(=N)N)nc(N)n3)cc21,12.93
O=C(CCCC(=O)NNC(=O)C(=O)NNC(=O)N=Nc1ccccc1Br)NN=Cc1cc(Br)cc(Br)c1O,8.95
N=CNc1ccc(NN=C(Nc2ccccc2)C(=Nc2ccccc2)Nc2ccc(N=NC(=O)NNc3cc(C(=O)NC(=N)N)nc(N)n3)cc2)c(Br)c1,11.55
Cc1cc(NNC(=O)C(=O)NNc2cc(NNC(=O)N=Nc3ccc(-c4ccccc4)c(Oc4ccccc4N)c3)nc(N)n2)nc(N)n1,12.53
N=C(N)NC(=N)Nc1cc(NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)NC(c2ccccc2)c2ccccc2)nc(N)n1,11.74
N=C(N)C(=NNc1cccc(NNC(=O)C(=O)NNC(=O)N=Nc2cccc(NC(=O)c3ccccc3C(=O)NNc3ccccc3)c2)c1)C(=N)N,11.62
COc1ccccc1NNC(=O)C(=O)NNc1ccc(NN=C(C(=N)N)C(=N)N)cc1NC(=O)Cc1cn(CCC(=O)NNc2ccccc2)c2ccccc12,8.89
Cc1ccccc1NNC(=O)C(=O)NNC(=O)NNC(=S)Nc1cc(N=Nc2ccc(Cl)cc2)ccc1SSc1ccccc1NC(=N)N,10.96
N#Cc1c(CCCNC(=O)N=NC(=O)NNc2cc(C(=O)O)nc(N)n2)nn(-c2ccccc2)c1N,8.62
CC(=O)NNc1cc(N=Nc2ccc(C(=O)N3CCCC(c4nc(O)c5nnn(Cc6ccccc6)c5n4)C3)cc2)nc(N)n1,9.77
Cc1nc(SCC(=O)NNC(=S)NC(=O)c2ccccc2)nc2ccc(OC(=N)N)cc12,7.57
Cc1nc(-c2cccc(NN=C(C(=N)N)C(=N)N)c2)sc1CCNC(=O)N=NC(=O)NNC(=O)Nc1ccc(Cl)cc1,9.55
N=C(N)NC(=N)Nc1ccc(NN=Cc2cc(Br)cc(Br)c2O)cc1,7.67
CN(CO)c1ncc(-c2ccccn2)c(CN(Cc2ccccc2)NC(=O)NNC(=O)C(=O)NNc2cc(N=Nc3ccc(N)nc3N)nc(N)n2)n1,11.15
CCN1C(=O)CCC(C(=O)NNC(=O)C(=O)NNc2cc(NCNc3ccc4ccccc4c3)nc(N)n2)C1c1ccccc1C(=O)NNc1ccc(NNC(N)=O)cc1,10.41
N=C(N)NC(=N)NCOCCn1c(SCC(=O)Nc2c(Br)cc(C=NNC(N)=O)cc2Br)nc2ccc(Br)cc2c1=O,7.96
CC(NC(=N)NC(=N)N)c1cccc(C(C)NC(=O)CCl)c1NC(=O)NN=Cc1ccc(NN=Cc2cc(Br)cc(Br)c2O)cc1,9.04
CN(C)CN1CC2(CCCN(C(=O)c3ccccc3NC(=O)NNc3ccc(N=NNCc4ccccc4)cc3)C2)CCC1=O,9.09
N=C(NN=Cc1ccc(C(=NNC(=O)CC(=O)NNC(=O)N=Nc2ccccc2Br)c2ccc(NC(N)=NN)cc2)cc1)C(=N)NN=Cc1ccc(Cl)c(NN)c1,10.98
CC(C=NNc1cc(NC(=O)NNC(=O)COc2ccccc2N=NC(=O)NNC(=O)n2nnc3ccccc32)ccc1C(=O)NNc1ccccn1)=NNC(=N)N,11.2
N=C(N)NC(=O)Nc1cc(OCC(=O)NN)c(C(=O)NN=C2CCCC2)cc1Cl,8.54
Cc1cc(NNC(=O)c2cc(NN=C(C(=N)N)C(=N)N)ccc2C(=O)NNC(=O)c2ccccc2NNC(=O)C(=O)NNc2cc(NNC(=S)NC3CC3)nc(N)n2)nc(N)n1,12.15
N=C(NN=Cc1ccc(NC(N)=NN)cc1)C(=N)Nc1cccc(C(=O)NN2CCC(N=C(NO)NC3CCCCC3)CC2)c1,10.13
N=C(N)NC(=N)NCOCCn1cc(C(=O)NNC(=O)C(=O)NNc2cccc(N=NNCc3ccccc3)c2)c2ccccc21,8.34
NC(=O)N1CCOCC2(CCC(CNC(=O)Nc3ccc(N=Nc4ccc(-c5nnc(-c6ccccc6)nn5)cc4)cc3)O2)C1,9.53
N=C(N)NC(=N)Nc1cccc(NNC(=O)C(=O)NNC(=O)c2ccc(N=Nc3c(O)ccc4ccccc34)cc2)c1,8.66
NC(N)=NNC(=O)c1ccc(NC(=S)NNC(=O)NNC(=S)Nc2cc(NNC(=O)C(=O)NNC(=O)CCc3nc(-c4ccccc4-c4nn[nH]n4)no3)nc(N)n2)cc1,12.9
CN(Cc1ccccc1)N=Nc1ccc(C(c2ccccc2)(c2cccc(N=NC(=O)NNc3ccccc3)c2)n2nnc3ccccc32)cc1,9.85
O=C(NNc1ccc(NNC(=S)NCCc2ccc(CNn3nnc4ccccc43)cc2)cc1)Nc1ccccc1Cl,10.4
COc1ccccc1C=NNC(=N)C(=N)NN=Cc1ccc(C(=O)NN=C(N)N)cc1,8.76
Cn1c2ccc(C(=O)NN=C(N)N)cc2c2c1c(=O)n(Cc1ccccc1)c(=O)n2CC(=O)Nc1cccc(NC(=O)NC(=N)N)c1,8.88
O=C(NNC(=O)c1ccc2nc(-c3ccccc3)[nH]c(=O)c2c1)Nc1ccccc1,8.7
NC(=O)NNC(=S)NC(=O)c1ccc(NNC(=O)C(=O)NNc2cccc(N=Nc3ccccc3O)c2)cc1,10.16
N=C(N)C(=NNc1ccc(NN=Nc2ccc(N=NC(=O)NNC(=O)C(=O)NNC(=O)c3cccc(N=NN4CCCCCC4)c3)c(Cl)c2)cc1)C(=N)N,12.6
CC1=C(C(=O)Oc2ccc(NN=Nc3cccc(Br)c3)cc2)C(c2cccc(N=Nc3ccccc3)c2)n2c(nc3ccccc32)N1,10.02
N=C(N)C(=NNc1ccc(N(CC(=O)NN=C2CCCC2)C(=O)c2ccc(-c3ccccc3)[nH]2)cc1)C(=N)N,8.45
CNC(=S)NNc1cc(NNC(=O)N=Nc2cccc(NNC(=O)C(=O)NNc3cccc(C(=O)NNC(=O)N=NC(=O)NNc4cc(C(N)=O)nc(N)n4)c3)c2)nc(N)n1,11.73
Cc1ccccc1NC(=N)Nc1ccc(-n2nc(CCCNC(=O)Nc3ccccc3NN=C(C#N)C#N)c(C#N)c2N)cc1,9.5
CN(C(=N)NC(=N)N)C(=N)NC(=N)Nc1ccc(C=NNC(=O)c2ccc(C(=O)NN=C3CCC(=NNC(=O)NN=C4CCCCC4)CC3)cc2)cc1,11.15
N=C(N)NN=Cc1cc(Br)cc(C=NNC(=O)NNC(=O)N=NC(=O)NNC(=S)NNC(=O)NNC(=O)N=Nc2ccccc2Br)c1O,10.19
Nc1nc(NNC(=O)N=NC(=O)Nc2cc(=O)oc3ccccc23)cc(NC(=S)NNC(=O)C(=O)NNc2ccccc2)n1,11.49
O=C1CCCN1C1CCCN(c2nccnc2OCc2ccc3ccccc3c2)C1,6.35
N=C(N)C(=NNc1ccc(NNC(=O)C(=O)NNC(=O)NNC(=O)N=Nc2ccc(C(N)N)cc2)cc1)C(=N)N,10.53
CC(=NNC(=O)C(=O)NNc1ccccc1OC1CC2C3C=CC2C1C3)c1ccc(C=NNC(=N)C(=N)NN=Cc2ccc(Br)cc2)cc1,10.86
Cc1cc(N=Nc2ccc(C(=O)N(Nc3ccc(C=NNC(=N)C(=N)NN=Cc4ccccc4)cc3)c3ccccc3)cc2)ccc1N,8.84
O=C(N=NC(=O)NNC(=O)C(=O)NNC(=O)N=Nc1ccccc1Br)NNC(=O)N=NC(=O)NNC(=O)c1cccc(Br)c1,11.6
Nc1nnnn1-c1ccc(NC(=O)NNC(=O)NNC(=O)c2ccc3cnn(CC(=O)NNC(=O)NNC(=O)NN=C4CCCCC4)c(=O)c3c2)cc1,12.26
CC(=NNC(=O)C(=O)NN=C1CCCCC1)c1ccc(NC(=N)N)cc1Cl,8.4
CC(C=NNC(=O)NNC(=O)N=NC(=O)NNc1ccccc1C(=O)NN(Cc1ccccc1)Cc1ccccc1)=NNC(=N)N,11.01
N=C(N)NN=Cc1cc(Br)cc(C=NNC(=N)C(=N)NN=Cc2ccc(C=CC(=O)NN=Cc3cc(Br)cc(Br)c3)cc2)c1O,10.8
CC(C=NNC(=N)C(=N)NN=Cc1ccc(C=NNC(=N)C(=N)NN=Cc2ccc(NN=Nc3ccccc3C#N)cc2)cc1)=NNC(=N)N,11.32
COc1cc(C(=O)NN(Cc2ccccc2)Cc2ccccc2)cc(OCC(=N)N)c1C(=O)NNC(=O)Nc1ccccc1,8.99
Cc1cccc(NNC(=O)C(=O)NN=C2CCC(=NNC(=O)c3ccc(N=Nc4ccc(N)c5ccccc45)cc3)CC2)c1C,11.61
N=C(N)NC(=N)Nc1ccc(N=NNc2cc3c(cc2NC(=N)NC(=N)N)C(NC(=O)c2ccc4c(c2)NC(=O)CO4)CC3)cc1,10.98
N=C(N)NC(=O)NCNC(=N)NCCSc1nc(N)c(NC(=O)NN=Cc2cc(Br)cc(Br)c2O)c(=O)[nH]1,11.21
CC(=O)NN(C(=O)NCc1ccc(C=NNC(=O)C(=O)NNc2ccc(N=NC(=S)NNC(=O)c3ccccc3N)cc2)cc1)c1ccccc1,9.02
N=C(N)C(=NNc1ccc(C(=O)NNC(=O)N=NC(=O)NNC(=O)NNC(=O)N=Nc2ccccc2Br)c(Cl)c1)C(=N)N,10.65
CC(=O)NNc1ccc(N=NC(=S)NNc2ccc(C)c(NC(=S)NC(=O)c3ccc(C=Cc4nn[nH]n4)cc3)c2)cc1,11.15
NNc1ccc(C(=O)NNC(=O)c2ccc(Br)cc2)cc1Cl,7.48
CCn1c(SCC(=O)NNC(=O)C(=O)NNc2cc(C)nc(N)n2)nnc1-c1ccc(-c2nn[nH]n2)c(-c2ccccc2NN=Nc2ccc(N=NNC)cc2)c1,11.46
NC(N)=NNC(=O)NNC(=O)NNC(=O)NNC(=S)Nc1ccc(CC(=O)NN=C2CCC(=NNC(=O)c3ccc4c(c3)NC(=O)CCS4)CC2)cc1,11.83
O=C(N=NC(=O)NNC(=O)NNC(=O)NC1CCCCC1)NNC(=O)N=Nc1ccccc1Br,10.19
CC(=NNC(=O)C(=O)NNC(=O)c1ccccc1NN=Nc1ccccc1C(=O)NN=C1CCCCCCC1)c1ccc(N=Nc2ccc(N)nc2N)cc1,10.88
N=C(N)NN=Cc1ccc(NNC(=O)C(=O)NNc2cccc(NN=Nc3ccc(C(=O)NC(=S)Nn4cnnc4)cc3)c2)cc1,11.71
O=C(NN=Cc1c[nH]c2ccccc12)NN=Cc1c[nH]c2ccccc12,8.31
Cc1ccc(NC(=O)NC(=O)Cn2c(=O)cc(C(=O)NN=Cc3ccc(CNN)cc3)c3ccccc32)cc1,9.09
O=C(N=NC(=O)NNC(=S)NNC(=O)N=Nc1ccccc1Br)NNC(=O)NNC(=O)NNC(=O)NNC(=O)NNc1ccccc1,12.1
O=C(NN=Cc1ccccc1O)C(=O)NNC(=S)NCCNC(=O)c1ccc(Br)cc1Br,7.23
CC1=C(C(=O)OC2CCCCC2)C(c2ccc3c(c2)OCO3)C2=C(CCCC2=O)N1,6.15
CC1(C)Cc2c(C#N)c(Sc3ccc(N=NC(=O)NNc4cc(NC(=S)N=C(N)NC#N)nc(N)n4)cc3)nc(N3CCCC3)c2CO1,9.82
Cc1ccc(-c2ccc(NC(=O)NNc3cc(NC(=S)N=C(N)NC#N)nc(N)n3)nn2)cc1NNC(=O)C(=O)NNC(=O)NN=C1CCCCC1,11.98
N=C(N)C(=NNc1ccc(NNC(=O)c2cc(-c3ccc(C(O)c4cccnc4)o3)nc3ccccc23)cc1)C(=N)N,10.39
N=C(N)NN=Cc1ccc(NC(=S)NNC(=O)NNC(=S)Nc2ccc(N=NNc3ccc(Br)cc3)cc2)cc1,11.03
CC(=NNC(=N)N)c1ccc(N=NN2CCN(C(=Nc3ccccc3)Nc3ccc(NNC(=O)N=Nc4ccccc4C(=O)NN=C(N)N)cc3)CC2)cc1,11.15
CC1(C)C2CCC1(C)C(NC(=N)NCNC(=N)Nc1cc(C(=O)NN=C3CCC(=NNC(=O)C(=O)NN=C4CCCCC4)CC3)ccc1Cl)C2,10.21
CN(C(=N)N)C(=N)NC(=N)Nc1ccc(NNC(=O)Cn2cc(Br)c(-c3nnc(C45CC6CC(CC(C6)C4)C5)o3)n2)cc1,9.48
N=C(N)NC(=N)Nc1cccc(NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)Nc2cccc(Br)c2)c1,9.8
O=C1COc2ccc(C(=O)NN=Cc3ccc(Cl)cc3Cl)cc2N1,6.79
NNc1cc(NC(=O)NNC(=O)C(=O)NNc2ccc(C(Cl)=NNc3ccc(Br)cc3Br)cc2)ccc1Cl,11.07
O=C(CN1N=C(c2nc(-c3ccc4c(c3)OCO4)no2)CCC1=O)NN=Cc1ccc(Oc2nn[nH]n2)cc1,9.47
O=C(CCN(Cc1ccccn1)C(=O)c1nc2ccccc2s1)NNc1ccccc1,6.1
O=C(NNC(=O)c1ccc(NC(=O)NNC(=O)Nc2ccc(Cl)cc2)cc1)NNC(=O)n1nnc2ccccc21,11.45
N=C(N)NC(=O)Nc1ccc(C(=O)NC(NC(=O)NNC(=O)N=Nc2ccccc2Br)c2cccc(NN=C(C(=N)N)C(=N)N)c2)cc1,11.13
N=C(NN=Cc1ccccc1)C(=N)NN=Cc1ccc(-c2sc3nc(N4CCOCC4)c4c(c3c2N)CCCC4)o1,8.6
O=C(COC(=O)C(=O)NNC(=O)N=NC(=O)NNC(=O)N=Nc1ccccc1Br)NNC(=O)C(=O)NNC(=O)N=NC(=O)NNC(=O)Nc1cccc(Br)c1,9.57
Cc1ccc(NNC(=O)c2ccc(-n3cncn3)c(C=C3C(=O)NC(=O)N(c4ccc(N=NC(=O)NNc5ccccc5)cc4)C3=O)c2)cc1,9.84
Nc1ccc(N=Nc2cc(N=Nc3ccccc3)cc(C(=O)N3CCN(c4ccc(NCn5nnc6ccccc65)nn4)CC3)c2)c(N)n1,11.19
Cc1nc2nc(CNC(=O)N=NC(=O)NCC(=O)NN)cc(Sc3ccccc3NNC(=O)C(=O)NNc3cccc(NC(=N)NCNC(=N)NC(=N)N)c3)n2n1,11.06
O=C(CCC(=O)N1CCCC(C(=O)NN=Cc2cc(Br)cc(Br)c2O)C1)NNc1ccc(Cl)cc1Cl,7.69
N=C(N)NC(=N)Nc1ccc(N=Nc2ccc(NNC(=O)C(=O)NNC(=O)NCCc3nc(-c4ccccn4)no3)c(C(=O)NN=C(N)N)c2)c(N)n1,11.66
O=C(Nc1ccccc1)OCC12CCCC1CN(C(=O)NC1CCCCCCC1)C2,7.27
Cc1[nH]c2c(Br)ccc(Br)c2c1CCNC(=O)N=Nc1ccccc1C(=O)NNc1ccc(Cl)cc1,8.94
O=C(N=Nc1ccccc1Br)NNC(=O)NNC(=O)NNC(=O)N=Nc1ccccc1Br,10.39
Cc1cc(NN=Nc2ccc(NN=C(C(=N)N)C(=N)N)cc2)ccc1N1C(=O)CN(c2cccc(NC(=N)Nc3cccc(NC(=O)NNC(N)=S)c3)c2)C(=O)C1c1ccco1,11.04
NN=C(N)Nc1ccc(C=NNC(=O)c2cnc(-c3cccc(-n4cnnn4)c3)[nH]c2=O)c(Cl)c1,10.62
CC(C=NNC(=N)C(=N)NN=Cc1ccc(C(=NN)NN=Cc2cc(Br)cc(C=NNC(=N)N)c2O)cc1)=NNC(=N)N,11.67
N=C(N)NN=C(N)c1ccc(NC(=O)NNc2cc(Cl)ccc2C(=O)NN)cc1,9.41
CC(=O)C(=NNC(=N)N)c1ccc(CNC(=O)CSc2nnc(NC(=S)NNC(=O)N=Nc3ccccc3Br)s2)cc1,9.65
N=C(N)C(=NNc1cccc(NNC(=O)C(=O)NNc2cc(NN=Cc3ccc(C(=O)O)c(C(=O)NN)c3)nc(N)n2)c1)C(=N)N,10.97
Cc1cc(C(=O)NC(=S)NNC(=O)c2ccc(C=NNC(=N)C(=N)NN=Cc3ccccc3)cc2)ccc1C=NNC(=N)N,11.25
Cn1c(=O)c2c(SCC(=O)NN=Cc3ccc(NC(=N)NC(=N)N)cc3)nc(-c3cccs3)nc2n(C)c1=O,7.88
Cc1oc(-c2ccccc2NNC(=O)N=NC(=O)NNc2cc(NC(=N)N)nc(N)n2)nc1CNC(=O)NNC(=O)C(=O)NNC(=O)N=NC(=O)Nc1ccccc1,14.1
NC(N)=NNC(=O)c1ccccc1N=NC(=O)NNC(=O)NNC(=O)c1cc(NC(=O)Cn2cnc3ccc(Br)cc3c2=O)ccc1Br,10.45
Cc1c(C=C2NC(=O)NC2=O)c2ccccc2n1Cc1ccccc1,5.83
N=C(N)C(=NNc1ccc(N=NC(=O)NNC(=O)N=Nc2ccccc2Br)cc1)C(=N)N,9.19
CC(C=NNC(=N)C(=N)NN=Cc1cc(Br)cc(Br)c1O)=NNC(=N)N,8.88
Cn1c(=O)c2ccc(C(=O)Nc3ccc(N=Nc4cc(N=Nc5ccc6ccccc6c5)nc(N)n4)cc3)nc2n(C)c1=O,9.81
O=C(OCCCCCCCC(=O)N1CC2CC(C1)c1cccc(=O)n1C2)c1ccccc1,3.89
Nc1nnnn1-c1ccc(NC(=S)NNC(=O)NNC(=O)C2CCC(C(=O)NNc3ccccn3)CC2)cc1,11.19
Cc1cc(NNC(=O)N=NC(=O)NNC(=O)c2sc(-c3ccc(Cl)cc3)nc2C)nc(N)n1,10.27
O=C(NN=Cc1cc(Br)cc(Br)c1O)NN=C(c1ccccc1)c1ccccc1,8.29
O=C(CNC(=O)N(c1ccccc1)c1ccccc1)NC(=O)NN=C1CCCCC1,7.26
CC(=O)N(N=Nc1cccc(Cl)c1Cl)c1ccc(NC(=S)N=C(N)c2ccccc2)cc1,7.72
O=C(N=NC(=O)NNc1ccc(NNC(=O)C(=O)NNC(=O)N=NC(=O)NNC(=O)C(=O)NNc2ccccn2)cc1Cl)NNC(=O)N=Nc1ccccc1Cl,11.64
N=C(N)C(=NNc1ccc(N=NC(=O)NNC(=O)N=Nc2ccccc2Br)nc1)C(=N)N,9.94
Nc1nnn(Cc2ccc(NC(=O)NNC(=O)Nc3ccc(N=NNCc4ccccc4)cc3)cc2)n1,10.0
Cc1ccc(NN=C(C(=N)N)C(=N)N)cc1NC(=O)NNC(=O)N=NC(=O)Nc1ccc(CONC(=O)NNC(=O)NN=C(N)N)cc1,12.33
Cc1c(C(=O)N2CCN(Cn3nnc4ccccc43)CC2)[nH]c2ccc(N=NC(=O)NNC(=O)N=NC(=O)Nc3ccc(C(=O)NC(=N)N)cc3)cc12,10.98
CC(=NNC(=N)N)C(C)=NNC(=N)N,7.31
N#CNC(=O)c1cccc(C(=O)NCC(=O)NN)c1CNC(c1ccccc1)(c1ccc(NN=C(C(=N)N)C(=N)N)cc1)c1ccc(NN=C(C(=N)N)C(=N)N)cc1,9.89
CC(=NNC(=O)C(=O)NNc1ccc(N=NNc2ccc(NN=C(C(=N)N)C(=N)N)cc2)cc1)c1ccc(C(=O)NC(=S)NNC(=O)COc2ccc3ccccc3c2)cc1,11.04
CC(C=NNC(=O)NCC(Oc1ccc(N=NC(=O)NNC(=O)c2cccc(Br)c2)cc1)(C(=O)OCC(Br)CBr)C(=O)OCC(Br)CBr)=NNC(=N)N,9.18
CC(=NN(Cc1ccccc1)Cc1cnn(C(=N)N)c1)c1ccc(NC(=O)NNC(=O)Nc2ccccc2C)cc1,9.35
N=C(N)C(=NNc1ccc(NNC(=O)C(=O)NNc2ccc(NNC(=O)C(=O)NNc3ccccc3)cc2)cc1)C(=N)N,10.17
Nc1nc(NNC(=O)N=Nc2ccccc2C(=O)OCn2nnc3ccccc3c2=O)cc(NC(=S)NNC(=O)N=Nc2ccccc2)n1,11.27
O=C(NNC(=O)Nc1cccc(C(=O)NNC(=O)C(=O)NNC(=O)Nc2ccccc2)c1)NNC(=O)n1nnc2ccccc21,11.24
N=C(N)C(=NNc1ccc(CNN=Nc2cccc(C=NNC(=NN)c3ccccc3)c2)cc1)C(=N)N,10.97
NC(N)=NNC(=O)c1ccc(NC(=S)NNC(=O)NNC(=O)CN(C(=O)c2ccccc2)c2ccccc2NN=Nc2ccccc2Cl)cc1,10.61
NNC(=O)c1ccccc1N=NC(=O)NNC(=O)N=Nc1ccc(NNC(=O)Cn2c(=O)n(Cc3ccccc3)c(=O)c3sccc32)cc1,9.63
NC(N)=NNC(=O)C(=O)NN=C(N)c1ccc(NNC(=O)C(=O)NNc2ccc(Br)cc2Br)cc1,9.92
N=C(N)C(=NNc1ccc(C=NNC(=O)C(=O)NN=Cc2c[nH]c3ccccc23)cc1)C(=N)N,9.64
COc1cccc(OCC(=O)NN)c1-c1nccn1-c1ccc2c(c1)CC(C)O2,5.44
N=C(Nc1ccccc1N)Nc1ccc(C(=O)NN(Cc2ccccc2)Cc2ccccc2)cc1Oc1nnnn1-c1ccc(NN=C(C(=N)N)C(=N)N)cc1,10.77
N#CNC(=N)c1ccc(N=NC(=O)NNc2ccc(NSc3nc4ccc(-n5nc(Cc6ccccc6)nc5C5CCOC5)cc4s3)cc2)cc1,9.94
O=C(CCCNC(=O)NNC(=O)NC1CCCCC1)NN=Cc1ccc(N=NC(=O)NNc2ccc(-c3nn[nH]n3)cc2)cc1,11.02
CC(C=NNC(=O)Cn1nc2n(Cn3nnc4ccccc43)c(=O)c3ccccc3n2c1=O)=NNC(=N)N,8.34
CC(=O)Nc1ccc(N=NNc2ccc(N=Nc3ccc(C)c(NNC(=O)Nc4ccc5c(c4)nc4n5CCOC4)c3)cc2)cc1,10.35
Cc1nc(Nc2ccc(N=NC(=O)NNC(=O)N=NC(=O)Nc3ccccc3)cc2)ncc1C(=O)NNc1cccc(Cl)n1,11.11
N=C(N)C(=NNc1ccc(C=NNC(=N)C(=N)NN=Cc2cccc(Br)c2O)cc1)C(=N)N,8.87
N=C(N)C(=NNc1cc(Br)c(OCC(=O)NNC(=O)NNC(=O)NNC(=O)N=Nc2ccccc2Br)c(Br)c1)C(=N)N,11.42
CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Nc1ccc(-n2nnnc2N)cc1,8.48
O=C(CNC1=NS(=O)(=O)c2ccccc21)NCC(=O)NN=Cc1cc(Br)c(Oc2cc(Br)cc(Br)c2O)c(Br)c1,7.5
N=C(N)NN=CCC=NNC(=N)C(=N)NN=Cc1ccc(N=Nc2ccc(NC(=S)NNC(=O)NNC(=S)Nc3ccc(NC(=N)NC(=N)N)cc3)cc2)cc1,13.25
N=C(N)NN=Cc1cc(NN=Nc2ccc(NN=C(C(=N)N)C(=N)N)cc2)cc(N2C(=O)C(=Cc3ccc4ccccc4c3)C(=O)NC2=S)c1,11.85
